player_id,season,week,passing_yards,passing_tds,passing_ints,rushing_yards,rushing_tds,receiving_yards,receiving_tds,receptions,fumbles,fantasy_points,games_played,targets,carries,player_name
5031,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Oren Burks
13024,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,11.0,0.0,0.0,Jay Higgins
8361,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Damarion Williams
12493,2025,,0.0,0.0,0.0,0.0,0.0,664.0,3.0,49.0,0,82.4,15.0,69.0,0.0,Oronde Gadsden
11512,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.0,0.0,0.0,Tyrus Wheat
12699,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2.0,17.0,0.0,0.0,LaJohntay Wester
11044,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Nick Broeker
11122,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Andrew Farmer
7553,2025,,0.0,0.0,0.0,0.0,0.0,928.0,5.0,88.0,0,122.8,17.0,118.0,0.0,Kyle Pitts
4065,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Derek Barnett
12694,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.0,0.0,0.0,RJ Mickens
11304,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,E.J. Jenkins
8502,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.0,0.0,0.0,Cade Mays
10940,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,15.0,0.0,0.0,Nick Herbig
7970,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,Ar'Darius Washington
19,2025,,2479.0,15.0,10.0,35.0,1.0,0.0,0.0,0.0,0,156.66,13.0,0.0,21.0,Joe Flacco
7782,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Isaiah McDuffie
10941,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,0.0,Tyler Lacy
11756,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11.0,0.0,0.0,Hunter Nourzad
10970,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,17.0,0.0,0.0,Henry To'oTo'o
4054,2025,,0.0,0.0,0.0,0.0,0.0,117.0,1.0,13.0,0,17.7,17.0,20.0,0.0,Mo Alie-Cox
11319,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,0.0,Truman Jones
4969,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Vita Vea
7634,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,Jamin Davis
12848,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Josh Kelly
6221,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.0,0.0,0.0,Justin Skule
8698,2025,,0.0,0.0,0.0,0.0,0.0,293.0,5.0,34.0,0,60.3,17.0,46.0,0.0,Jake Tonges
11849,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Karsen Barnhart
11709,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.0,0.0,0.0,Matt Goncalves
8620,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,17.0,0.0,0.0,Segun Olubi
2311,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,17.0,0.0,0.0,Leonard Williams
6476,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,0.0,D'Angelo Ross
12971,2025,,0.0,0.0,0.0,10.0,0.0,5.0,0.0,1.0,0,-0.5,11.0,1.0,2.0,Ke'Shawn Williams
6016,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Dax Raymond
11744,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2.0,12.0,0.0,0.0,Dadrion Taylor-Demerson
11157,2025,,0.0,0.0,0.0,0.0,0.0,160.0,0.0,14.0,0,16.0,16.0,18.0,0.0,Brycen Tremayne
5841,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3.0,0.0,0.0,Ed Oliver
12571,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Mike Green
8116,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Pierre Strong
525,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Morgan Cox
7585,2025,,915.0,5.0,1.0,60.0,1.0,0.0,0.0,0.0,0,69.6,6.0,0.0,13.0,Davis Mills
8025,2025,,0.0,0.0,0.0,44.0,0.0,53.0,0.0,6.0,0,9.7,17.0,8.0,10.0,Adam Prentice
2359,2025,,0.0,0.0,0.0,60.0,1.0,99.0,0.0,16.0,0,19.9,13.0,17.0,14.0,Ameer Abdullah
5043,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.0,0.0,0.0,Nathan Shepherd
5854,2025,,15.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0,0.1,5.0,0.0,6.0,Drew Lock
11855,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Amari Gainer
8391,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.0,0.0,0.0,Dominique Robinson
13142,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,J.R. Singleton
12809,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Mac Dalena
11579,2025,,0.0,0.0,0.0,198.0,1.0,103.0,0.0,12.0,0,36.1,7.0,13.0,46.0,Audric Estime
12584,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Darien Porter
2267,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Jimmie Ward
12742,2025,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0,-0.1,13.0,1.0,0.0,Connor Colby
13089,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Caleb Etienne
6125,2025,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,8.1,15.0,1.0,0.0,Jeffery Simmons
3294,2025,,4552.0,30.0,10.0,177.0,2.0,0.0,0.0,0.0,0,323.78,17.0,0.0,53.0,Dak Prescott
7770,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.0,0.0,0.0,Patrick Johnson
7120,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,0.0,Trevis Gipson
6880,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.0,0.0,0.0,Logan Wilson
8296,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.0,0.0,0.0,Kaiir Elam
8473,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.0,0.0,0.0,Eric Johnson
421,2025,,4707.0,46.0,8.0,1.0,0.0,0.0,0.0,0.0,0,358.38,17.0,0.0,29.0,Matthew Stafford
8134,2025,,0.0,0.0,0.0,5.0,0.0,719.0,4.0,72.0,0,94.4,16.0,95.0,1.0,Khalil Shakir
6555,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,AJ Cole
7828,2025,,0.0,0.0,0.0,0.0,0.0,178.0,0.0,21.0,0,17.8,16.0,37.0,0.0,Noah Gray
13262,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Paschal Ekeji
11667,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,17.0,0.0,0.0,Dallas Turner
12564,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Kenneth Grant
12579,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Jordan Burch
6841,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.0,0.0,0.0,Jordan Elliott
11557,2025,,183.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0,12.32,4.0,0.0,5.0,Joe Milton
11764,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.0,0.0,0.0,Josh Newton
5895,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Chris Lindstrom
10886,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Peter Skoronski
12925,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Jamaal Pritchett
12517,2025,,0.0,0.0,0.0,-2.0,0.0,713.0,6.0,58.0,0,107.1,16.0,82.0,1.0,Colston Loveland
4053,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,1.0,0.0,Garett Bolles
6005,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,Kevin Givens
7722,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Bobby Brown
2167,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Ricardo Allen
8389,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.0,0.0,0.0,Akayleb Evans
7974,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.0,0.0,0.0,Nick McCloud
8138,2025,,0.0,0.0,0.0,1621.0,12.0,291.0,2.0,33.0,0,269.2,17.0,40.0,309.0,James Cook
11281,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Liam Anderson
6000,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.0,0.0,0.0,Ryan Bates
12844,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,Ricky Barber
7262,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Jalen Morton
11345,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Chris Smith
12937,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,Keith Cooper
12877,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,Brandon Johnson
8119,2025,,0.0,0.0,0.0,0.0,0.0,262.0,1.0,18.0,0,32.2,17.0,36.0,0.0,Jahan Dotson
11828,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Marcus Harris
8375,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Kalia Davis
8511,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Rasheed Walker
11819,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.0,0.0,0.0,Levi Drake Rodriguez
13137,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Trace Ford
4118,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.0,0.0,0.0,Alex Anzalone
4106,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,0.0,0.0,Larry Ogunjobi
3589,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Chris Milton
5876,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,8.0,0.0,0.0,Julian Love
12542,2025,,0.0,0.0,0.0,0.0,0.0,75.0,1.0,3.0,0,13.5,8.0,3.0,0.0,Efton Chism
3763,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Woodrow Hamilton
5893,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,0.0,C.J. Gardner-Johnson
4078,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.0,0.0,0.0,Adoree' Jackson
8518,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,Thayer Munford
7049,2025,,0.0,0.0,0.0,0.0,0.0,643.0,9.0,55.0,0,118.3,15.0,90.0,0.0,Jauan Jennings
5466,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.0,0.0,0.0,John Franklin-Myers
8136,2025,,0.0,0.0,0.0,572.0,4.0,218.0,0.0,40.0,0,103.0,17.0,45.0,132.0,Rachaad White
11610,2025,,0.0,0.0,0.0,110.0,1.0,317.0,3.0,46.0,0,70.7,17.0,65.0,17.0,Malik Washington
11098,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11.0,0.0,0.0,Caleb Murphy
8321,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Tariq Castro-Fields
13195,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,Jahfari Harvey
5792,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Jeremy Reaves
8383,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,17.0,0.0,0.0,Cameron Thomas
4943,2025,,4048.0,25.0,14.0,95.0,0.0,0.0,0.0,0.0,0,249.42,17.0,0.0,35.0,Sam Darnold
10228,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,14.0,1.0,0.0,Charlie Jones
12155,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Nate Lynn
1900,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Joel Bitonio
12819,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,0.0,Kevin Knowles
3383,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Riley Dixon
11598,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Tanner McLachlan
11436,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.0,0.0,0.0,PJ Mustipher
829,2025,,293.0,1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0,10.52,4.0,0.0,5.0,Andy Dalton
10222,2025,,0.0,0.0,0.0,28.0,0.0,207.0,1.0,19.0,0,29.5,7.0,22.0,3.0,Jayden Reed
11714,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,13.0,0.0,0.0,Jonah Elliss
7721,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,17.0,0.0,0.0,Chris Rumph
6003,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.0,0.0,0.0,Anthony Nelson
11311,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,1.0,0.0,Jason Brownlee
10943,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,17.0,0.0,0.0,Isaiah McGuire
12532,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,Ja'Corey Brooks
10944,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,10.0,0.0,0.0,Tavius Robinson
12703,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,Branson Taylor
5351,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.0,13.0,0.0,0.0,Da'Shawn Hand
8481,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Ja'Sir Taylor
11370,2025,,0.0,0.0,0.0,106.0,0.0,91.0,0.0,13.0,0,19.7,17.0,17.0,27.0,Chris Brooks
12749,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Luke Elkin
4104,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.0,0.0,0.0,Taylor Moton
11574,2025,,0.0,0.0,0.0,9.0,0.0,18.0,0.0,3.0,0,0.7,17.0,4.0,7.0,Dylan Laube
6323,2025,,0.0,0.0,0.0,5.0,0.0,45.0,2.0,6.0,0,17.0,17.0,9.0,1.0,Andrew Beck
6927,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Quez Watkins
12730,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.0,0.0,0.0,Micah Robinson
8111,2025,,0.0,0.0,0.0,0.0,0.0,572.0,1.0,59.0,0,63.2,16.0,81.0,0.0,Cade Otton
13073,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Sebastian Valdez
3269,2025,,0.0,0.0,0.0,9.0,0.0,207.0,1.0,11.0,0,27.6,14.0,23.0,1.0,Chris Moore
12374,2025,,0.0,0.0,0.0,0.0,0.0,48.0,0.0,4.0,0,4.8,9.0,5.0,0.0,Brenden Bates
8468,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.0,0.0,0.0,Max Mitchell
4970,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Quenton Nelson
11489,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Kahlef Hailassie
12669,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,Collin Oliver
8278,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.0,0.0,0.0,Christian Harris
11647,2025,,0.0,0.0,0.0,643.0,3.0,136.0,1.0,16.0,0,101.9,13.0,22.0,155.0,Kimani Vidal
7630,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Greg Newsome
4967,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,17.0,0.0,0.0,Bradley Chubb
8774,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Alec Anderson
7626,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Odafe Oweh
8528,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Ryan Wright
7608,2025,,0.0,0.0,0.0,52.0,0.0,4.0,0.0,1.0,0,5.6,7.0,4.0,16.0,Khalil Herbert
4227,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,140.0,17.0,0.0,0.0,Harrison Butker
8279,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,Perrion Winfrey
4913,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Aiulua Fanene
12593,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,17.0,0.0,0.0,Jack Sawyer
8460,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Sean Rhyan
9488,2025,,0.0,0.0,0.0,36.0,0.0,1793.0,10.0,119.0,0,240.9,17.0,163.0,7.0,Jaxon Smith-Njigba
9510,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,Lew Nichols
11007,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Bryce Baringer
7526,2025,,8.0,0.0,0.0,28.0,0.0,910.0,6.0,64.0,0,130.12,16.0,100.0,2.0,Jaylen Waddle
13023,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Gerad Lichtenhan
7853,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.0,0.0,0.0,Naquan Jones
12842,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Timothy McKay
13079,2025,,0.0,0.0,0.0,0.0,0.0,87.0,2.0,6.0,0,20.7,9.0,10.0,0.0,Jahdae Walker
5452,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,J.T. Gray
11779,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.0,0.0,0.0,Tarheeb Still
12143,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Bayron Matos
13047,2025,,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0,5.0,Jacardia Wright
6214,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,13.0,0.0,0.0,Quincy Williams
1844,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.0,0.0,0.0,Tyler Ott
2944,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Matt LaCosse
12145,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,Andrew Meyer
12636,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,0.0,0.0,Que Robinson
5691,2025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,17.0,0.0,0.0,Mike Ford
