player_id,season,week,passing_yards,passing_tds,passing_ints,rushing_yards,rushing_tds,receiving_yards,receiving_tds,receptions,fumbles,fantasy_points,games_played,targets,carries,player_name
10970,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,14.0,0.0,0.0,Henry To'oTo'o
4054,2023,,0.0,0.0,0.0,0.0,0.0,161.0,3.0,13.0,0,36.1,17.0,22.0,0.0,Mo Alie-Cox
11319,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Truman Jones
4969,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.5,15.0,0.0,0.0,Vita Vea
7634,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,13.0,0.0,0.0,Jamin Davis
12848,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Josh Kelly
6221,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Justin Skule
8698,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Jake Tonges
8620,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,15.0,0.0,0.0,Segun Olubi
2311,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.5,18.0,0.0,0.0,Leonard Williams
6476,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.0,0.0,0.0,D'Angelo Ross
12971,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Ke'Shawn Williams
6016,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Dax Raymond
11744,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Dadrion Taylor-Demerson
11157,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Brycen Tremayne
5841,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.5,16.0,0.0,0.0,Ed Oliver
12571,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Mike Green
8116,2023,,0.0,0.0,0.0,291.0,1.0,47.0,0.0,5.0,0,38.8,17.0,8.0,63.0,Pierre Strong
525,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Morgan Cox
7585,2023,,173.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0,17.82,6.0,0.0,2.0,Davis Mills
8025,2023,,0.0,0.0,0.0,12.0,0.0,12.0,0.0,2.0,0,0.4,13.0,3.0,2.0,Adam Prentice
2359,2023,,0.0,0.0,0.0,89.0,0.0,131.0,0.0,19.0,0,22.0,17.0,24.0,15.0,Ameer Abdullah
5043,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.5,17.0,0.0,0.0,Nathan Shepherd
5854,2023,,543.0,3.0,3.0,14.0,0.0,0.0,0.0,0.0,0,32.12,4.0,0.0,5.0,Drew Lock
11855,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Amari Gainer
8391,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,11.0,0.0,0.0,Dominique Robinson
13142,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,J.R. Singleton
12809,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Mac Dalena
11579,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Audric Estime
12584,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Darien Porter
2267,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,10.0,0.0,0.0,Jimmie Ward
6125,2023,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,14.7,12.0,1.0,0.0,Jeffery Simmons
3294,2023,,4516.0,36.0,9.0,242.0,2.0,0.0,0.0,0.0,0,351.84,17.0,0.0,55.0,Dak Prescott
7770,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.0,0.0,0.0,Patrick Johnson
7120,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,8.0,0.0,0.0,Trevis Gipson
6880,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,17.0,0.0,0.0,Logan Wilson
8296,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,Kaiir Elam
8473,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,14.0,0.0,0.0,Eric Johnson
421,2023,,3965.0,24.0,11.0,65.0,0.0,0.0,0.0,0.0,0,254.1,15.0,0.0,21.0,Matthew Stafford
8134,2023,,0.0,0.0,0.0,10.0,0.0,611.0,2.0,39.0,0,74.1,17.0,45.0,1.0,Khalil Shakir
6555,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,AJ Cole
7828,2023,,0.0,0.0,0.0,1.0,0.0,305.0,2.0,28.0,0,42.6,17.0,41.0,1.0,Noah Gray
13262,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Paschal Ekeji
11667,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Dallas Turner
12564,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Kenneth Grant
12579,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Jordan Burch
6841,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.5,17.0,0.0,0.0,Jordan Elliott
11557,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Joe Milton
11764,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Josh Newton
5895,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.0,0.0,0.0,Chris Lindstrom
10886,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.0,0.0,0.0,Peter Skoronski
12925,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Jamaal Pritchett
12517,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Colston Loveland
4053,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Garett Bolles
6005,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.5,17.0,0.0,0.0,Kevin Givens
7722,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,13.0,0.0,0.0,Bobby Brown
2167,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Ricardo Allen
8389,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,15.0,0.0,0.0,Akayleb Evans
7974,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,17.0,0.0,0.0,Nick McCloud
8138,2023,,0.0,0.0,0.0,1122.0,2.0,445.0,4.0,44.0,0,188.7,17.0,54.0,237.0,James Cook
11281,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,Liam Anderson
6000,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Ryan Bates
12844,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Ricky Barber
7262,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Jalen Morton
11345,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Chris Smith
12937,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Keith Cooper
12877,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Brandon Johnson
8119,2023,,0.0,0.0,0.0,0.0,0.0,518.0,4.0,49.0,0,75.8,17.0,83.0,0.0,Jahan Dotson
11828,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Marcus Harris
8375,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3.0,0.0,0.0,Kalia Davis
8511,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Rasheed Walker
11819,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Levi Drake Rodriguez
13137,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Trace Ford
4118,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,16.0,0.0,0.0,Alex Anzalone
4106,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,17.0,0.0,0.0,Larry Ogunjobi
3589,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Chris Milton
5876,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,17.0,0.0,0.0,Julian Love
12542,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Efton Chism
3763,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Woodrow Hamilton
5893,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,3.0,0.0,0.0,C.J. Gardner-Johnson
4078,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,14.0,0.0,0.0,Adoree' Jackson
8518,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.0,0.0,0.0,Thayer Munford
7049,2023,,0.0,0.0,0.0,0.0,0.0,265.0,1.0,19.0,0,32.5,13.0,33.0,0.0,Jauan Jennings
5466,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.5,17.0,0.0,0.0,John Franklin-Myers
8136,2023,,0.0,0.0,0.0,990.0,6.0,549.0,3.0,64.0,0,203.9,17.0,70.0,272.0,Rachaad White
11610,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Malik Washington
11098,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,Caleb Murphy
8321,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8.0,0.0,0.0,Tariq Castro-Fields
13195,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Jahfari Harvey
5792,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,Jeremy Reaves
8383,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,15.0,0.0,0.0,Cameron Thomas
4943,2023,,297.0,2.0,1.0,15.0,1.0,0.0,0.0,0.0,0,24.38,10.0,0.0,21.0,Sam Darnold
10228,2023,,0.0,0.0,0.0,13.0,0.0,64.0,0.0,7.0,0,13.7,11.0,9.0,2.0,Charlie Jones
12155,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Nate Lynn
1900,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.0,0.0,0.0,Joel Bitonio
12819,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Kevin Knowles
3383,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Riley Dixon
11598,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Tanner McLachlan
11436,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,PJ Mustipher
829,2023,,361.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0,23.64,3.0,0.0,3.0,Andy Dalton
10222,2023,,0.0,0.0,0.0,119.0,2.0,793.0,8.0,64.0,0,153.2,16.0,94.0,11.0,Jayden Reed
11714,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Jonah Elliss
7721,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,6.0,0.0,0.0,Chris Rumph
6003,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,16.0,0.0,0.0,Anthony Nelson
11311,2023,,0.0,0.0,0.0,0.0,0.0,56.0,1.0,5.0,0,11.6,7.0,8.0,0.0,Jason Brownlee
10943,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,4.0,0.0,0.0,Isaiah McGuire
12532,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Ja'Corey Brooks
10944,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,17.0,0.0,0.0,Tavius Robinson
5351,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,16.0,0.0,0.0,Da'Shawn Hand
8481,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,16.0,0.0,0.0,Ja'Sir Taylor
11370,2023,,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0,10.6,9.0,0.0,19.0,Chris Brooks
4104,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Taylor Moton
11574,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Dylan Laube
6323,2023,,0.0,0.0,0.0,3.0,1.0,55.0,2.0,11.0,0,27.8,15.0,13.0,5.0,Andrew Beck
6927,2023,,0.0,0.0,0.0,0.0,0.0,142.0,1.0,15.0,0,20.2,9.0,21.0,0.0,Quez Watkins
12730,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Micah Robinson
8111,2023,,0.0,0.0,0.0,0.0,0.0,455.0,4.0,47.0,0,69.5,17.0,67.0,0.0,Cade Otton
13073,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Sebastian Valdez
3269,2023,,0.0,0.0,0.0,39.0,0.0,424.0,0.0,22.0,0,47.3,17.0,35.0,2.0,Chris Moore
12374,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Brenden Bates
8468,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.0,0.0,0.0,Max Mitchell
4970,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Quenton Nelson
11489,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.0,0.0,0.0,Kahlef Hailassie
12669,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Collin Oliver
8278,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,16.0,0.0,0.0,Christian Harris
11647,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Kimani Vidal
7630,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.5,14.0,0.0,0.0,Greg Newsome
4967,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,16.0,0.0,0.0,Bradley Chubb
7626,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,13.0,0.0,0.0,Odafe Oweh
8528,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Ryan Wright
7608,2023,,0.0,0.0,0.0,611.0,2.0,134.0,1.0,20.0,0,92.5,12.0,31.0,132.0,Khalil Herbert
4227,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,152.0,17.0,0.0,0.0,Harrison Butker
8279,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,Perrion Winfrey
4913,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Aiulua Fanene
12593,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Jack Sawyer
8460,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.0,0.0,0.0,Sean Rhyan
9488,2023,,0.0,0.0,0.0,0.0,0.0,628.0,4.0,63.0,0,86.8,17.0,93.0,0.0,Jaxon Smith-Njigba
9510,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Lew Nichols
11007,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Bryce Baringer
7526,2023,,0.0,0.0,0.0,12.0,0.0,1014.0,4.0,72.0,0,126.6,14.0,104.0,3.0,Jaylen Waddle
7853,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.0,0.0,0.0,Naquan Jones
13079,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Jahdae Walker
5452,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.0,0.0,0.0,J.T. Gray
11779,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Tarheeb Still
13047,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Jacardia Wright
6214,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,17.0,0.0,0.0,Quincy Williams
1844,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Tyler Ott
2944,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Matt LaCosse
12636,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Que Robinson
5691,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,16.0,0.0,0.0,Mike Ford
8369,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,Chance Campbell
6025,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Mike Jackson
11757,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Edefuan Ulofoshio
8462,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Luke Fortner
4915,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Michael Coe
2197,2023,,0.0,0.0,0.0,35.0,0.0,657.0,8.0,54.0,0,119.2,16.0,81.0,5.0,Brandin Cooks
12565,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Will Johnson
8385,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.5,16.0,0.0,0.0,George Karlaftis
11330,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Rejzohn Wright
7301,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,17.0,0.0,0.0,Tershawn Wharton
8785,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Cal Adomitis
8347,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,Eyioma Uwazurike
6119,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.5,14.0,0.0,0.0,Devin White
6306,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,0.0,0.0,Patrick Mekari
6782,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.5,16.0,0.0,0.0,Chase Young
7816,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,16.0,0.0,0.0,Jason Pinnock
8474,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.0,0.0,0.0,Luke Wattenberg
5844,2023,,0.0,0.0,0.0,0.0,0.0,960.0,5.0,95.0,0,124.0,15.0,127.0,0.0,T.J. Hockenson
